,source_city,dest_city,geo_distance_km,measured_latency_ms,physics_latency_ms,is_anomaly
361,Zurich,Vienna,592.0648666611066,8.577376862920591,2.9603243333055334,0
362,Zurich,Rome,684.1759092144201,9.40806055683997,3.4208795460721007,0
363,Vienna,Rome,764.1671614916593,11.132483825244618,3.8208358074582964,0
364,London,Paris,343.55606034104164,8.701234673283194,1.7177803017052082,0
365,London,Frankfurt,637.7668789118289,7.764770138252196,3.188834394559145,0
366,London,Amsterdam,357.8875011228778,8.576694224332071,1.789437505614389,0
367,London,Berlin,931.5694204688527,19.512708962078847,4.657847102344264,0
368,London,Zurich,776.2341438374208,13.021463802436509,3.881170719187104,0
369,London,Vienna,1235.408027341829,8.574237950055863,6.177040136709145,0
370,London,Rome,1433.7813071157893,14.400987407232714,7.168906535578947,0
371,Paris,Frankfurt,477.89165377032487,7.419923744784542,2.3894582688516244,0
372,Paris,Amsterdam,429.8613896967422,7.675825068378925,2.1493069484837113,0
373,Paris,Berlin,877.4633259175432,16.615419005332306,4.387316629587716,0
374,Paris,Zurich,487.8773490475774,7.7251617632313785,2.4393867452378872,0
375,Paris,Vienna,1033.4922772841828,7.673306639812261,5.167461386420914,0
376,Paris,Rome,1105.2801487141146,10.906180577693243,5.526400743570573,0
377,Frankfurt,Amsterdam,363.4216583446053,10.672189792822063,1.8171082917230266,0
378,Frankfurt,Berlin,423.5280249380463,25.340435160282937,2.1176401246902317,1
379,Frankfurt,Zurich,304.1810276161854,5.640609867566545,1.520905138080927,0
380,Frankfurt,Vienna,597.6455836046576,11.248329181855546,2.9882279180232882,0
381,Frankfurt,Rome,958.7278338574287,13.699462852015207,4.793639169287143,0
382,Amsterdam,Berlin,576.0871999159892,13.454144435223098,2.8804359995799462,0
383,Amsterdam,Zurich,612.9263221594731,11.280946128969706,3.0646316107973655,0
384,Amsterdam,Vienna,935.4450575969296,13.433226138304782,4.677225287984648,0
385,Amsterdam,Rome,1295.9496221016386,11.953270205316514,6.4797481105081935,0
386,Berlin,Zurich,669.0830018616773,9.951068470762237,3.3454150093083865,0
387,Berlin,Vienna,523.5449953624505,8.139801891153763,2.617724976812253,0
388,Berlin,Rome,1182.5461961338704,9.740263932277452,5.912730980669352,0
389,Zurich,Vienna,592.0648666611066,22.753732275331604,2.9603243333055334,1
390,Zurich,Rome,684.1759092144201,12.072230002270764,3.4208795460721007,0
391,Vienna,Rome,764.1671614916593,11.423235594991395,3.8208358074582964,0
392,London,Paris,343.55606034104164,6.348030292991602,1.7177803017052082,0
393,London,Frankfurt,637.7668789118289,8.499687470326023,3.188834394559145,0
394,London,Amsterdam,357.8875011228778,7.510618237623352,1.789437505614389,0
395,London,Berlin,931.5694204688527,15.103506952616623,4.657847102344264,0
396,London,Zurich,776.2341438374208,8.10388259368357,3.881170719187104,0
397,London,Vienna,1235.408027341829,11.6381289651377,6.177040136709145,0
398,London,Rome,1433.7813071157893,13.202238161126006,7.168906535578947,0
399,Paris,Frankfurt,477.89165377032487,6.131486887666483,2.3894582688516244,0
400,Paris,Amsterdam,429.8613896967422,6.04347862010173,2.1493069484837113,0
401,Paris,Berlin,877.4633259175432,12.163470975078472,4.387316629587716,0
402,Paris,Zurich,487.8773490475774,8.487612730768019,2.4393867452378872,0
403,Paris,Vienna,1033.4922772841828,9.197072401454475,5.167461386420914,0
404,Paris,Rome,1105.2801487141146,9.527899720310858,5.526400743570573,0
405,Frankfurt,Amsterdam,363.4216583446053,7.375621121724281,1.8171082917230266,0
406,Frankfurt,Berlin,423.5280249380463,7.257102128106283,2.1176401246902317,0
407,Frankfurt,Zurich,304.1810276161854,30.073215810280104,1.520905138080927,1
408,Frankfurt,Vienna,597.6455836046576,10.429759892756636,2.9882279180232882,0
409,Frankfurt,Rome,958.7278338574287,12.275854226449491,4.793639169287143,0
410,Amsterdam,Berlin,576.0871999159892,9.777367280260183,2.8804359995799462,0
411,Amsterdam,Zurich,612.9263221594731,9.126209191856173,3.0646316107973655,0
412,Amsterdam,Vienna,935.4450575969296,17.14865762603889,4.677225287984648,0
413,Amsterdam,Rome,1295.9496221016386,10.992240253503043,6.4797481105081935,0
414,Berlin,Zurich,669.0830018616773,8.364761580945565,3.3454150093083865,0
415,Berlin,Vienna,523.5449953624505,12.495445846351917,2.617724976812253,0
416,Berlin,Rome,1182.5461961338704,11.552753904182488,5.912730980669352,0
417,Zurich,Vienna,592.0648666611066,8.479305133904376,2.9603243333055334,0
418,Zurich,Rome,684.1759092144201,10.679172677612161,3.4208795460721007,0
419,Vienna,Rome,764.1671614916593,10.416522659279115,3.8208358074582964,0
420,London,Paris,343.55606034104164,6.193023201396565,1.7177803017052082,0
421,London,Frankfurt,637.7668789118289,10.954704215487512,3.188834394559145,0
422,London,Amsterdam,357.8875011228778,6.4386314750998785,1.789437505614389,0
423,London,Berlin,931.5694204688527,15.76038202350843,4.657847102344264,0
424,London,Zurich,776.2341438374208,11.869173306527259,3.881170719187104,0
425,London,Vienna,1235.408027341829,11.17809259038596,6.177040136709145,0
426,London,Rome,1433.7813071157893,11.497492346642751,7.168906535578947,0
427,Paris,Frankfurt,477.89165377032487,7.231839339734288,2.3894582688516244,0
428,Paris,Amsterdam,429.8613896967422,7.362818796350745,2.1493069484837113,0
429,Paris,Berlin,877.4633259175432,13.277618573520563,4.387316629587716,0
430,Paris,Zurich,487.8773490475774,16.376349045791834,2.4393867452378872,1
431,Paris,Vienna,1033.4922772841828,8.002508948905914,5.167461386420914,0
432,Paris,Rome,1105.2801487141146,8.110985244042643,5.526400743570573,0
433,Frankfurt,Amsterdam,363.4216583446053,7.815110844017913,1.8171082917230266,0
434,Frankfurt,Berlin,423.5280249380463,6.0879494478491285,2.1176401246902317,0
435,Frankfurt,Zurich,304.1810276161854,7.03994615758574,1.520905138080927,0
436,Frankfurt,Vienna,597.6455836046576,11.044677719864888,2.9882279180232882,0
437,Frankfurt,Rome,958.7278338574287,14.518149743128925,4.793639169287143,0
438,Amsterdam,Berlin,576.0871999159892,8.947677828314053,2.8804359995799462,0
439,Amsterdam,Zurich,612.9263221594731,7.857180549140991,3.0646316107973655,0
440,Amsterdam,Vienna,935.4450575969296,13.707119194301477,4.677225287984648,0
441,Amsterdam,Rome,1295.9496221016386,11.939760044774651,6.4797481105081935,0
442,Berlin,Zurich,669.0830018616773,6.804317263015923,3.3454150093083865,0
443,Berlin,Vienna,523.5449953624505,8.21345400349513,2.617724976812253,0
444,Berlin,Rome,1182.5461961338704,10.338279932023305,5.912730980669352,0
445,Zurich,Vienna,592.0648666611066,9.615516056491826,2.9603243333055334,0
446,Zurich,Rome,684.1759092144201,11.863133720924743,3.4208795460721007,0
447,Vienna,Rome,764.1671614916593,13.430272999867103,3.8208358074582964,0
448,London,Paris,343.55606034104164,6.431838626153123,1.7177803017052082,0
449,London,Frankfurt,637.7668789118289,9.047592865045877,3.188834394559145,0
450,London,Amsterdam,357.8875011228778,7.6160841486598825,1.789437505614389,0
451,London,Berlin,931.5694204688527,11.20368797752704,4.657847102344264,0
452,London,Zurich,776.2341438374208,10.706165171396949,3.881170719187104,0
453,London,Vienna,1235.408027341829,10.02704167913674,6.177040136709145,0
454,London,Rome,1433.7813071157893,11.344184294946086,7.168906535578947,0
455,Paris,Frankfurt,477.89165377032487,10.59207158804743,2.3894582688516244,0
456,Paris,Amsterdam,429.8613896967422,7.701651618214256,2.1493069484837113,0
457,Paris,Berlin,877.4633259175432,8.17184969802929,4.387316629587716,0
458,Paris,Zurich,487.8773490475774,9.216882831946457,2.4393867452378872,0
459,Paris,Vienna,1033.4922772841828,8.201210721367618,5.167461386420914,0
460,Paris,Rome,1105.2801487141146,7.84858194986139,5.526400743570573,0
461,Frankfurt,Amsterdam,363.4216583446053,8.743621250904251,1.8171082917230266,0
462,Frankfurt,Berlin,423.5280249380463,5.900809125639663,2.1176401246902317,0
463,Frankfurt,Zurich,304.1810276161854,6.26412708792354,1.520905138080927,0
464,Frankfurt,Vienna,597.6455836046576,10.640231709803388,2.9882279180232882,0
465,Frankfurt,Rome,958.7278338574287,13.275889126233405,4.793639169287143,0
466,Amsterdam,Berlin,576.0871999159892,8.335293177898343,2.8804359995799462,0
467,Amsterdam,Zurich,612.9263221594731,10.188159752944939,3.0646316107973655,0
468,Amsterdam,Vienna,935.4450575969296,14.688781345661639,4.677225287984648,0
469,Amsterdam,Rome,1295.9496221016386,12.736485153239375,6.4797481105081935,0
470,Berlin,Zurich,669.0830018616773,13.517705360059779,3.3454150093083865,0
471,Berlin,Vienna,523.5449953624505,10.067985644309315,2.617724976812253,0
472,Berlin,Rome,1182.5461961338704,11.39097387499203,5.912730980669352,0
473,Zurich,Vienna,592.0648666611066,12.288710183611224,2.9603243333055334,0
474,Zurich,Rome,684.1759092144201,12.553948655953196,3.4208795460721007,0
475,Vienna,Rome,764.1671614916593,13.719122400422401,3.8208358074582964,0
476,London,Paris,343.55606034104164,7.595945376230212,1.7177803017052082,0
477,London,Frankfurt,637.7668789118289,10.4850620436931,3.188834394559145,0
478,London,Amsterdam,357.8875011228778,6.491363571890325,1.789437505614389,0
479,London,Berlin,931.5694204688527,13.183693758414048,4.657847102344264,0
480,London,Zurich,776.2341438374208,11.009546627787302,3.881170719187104,0
481,London,Vienna,1235.408027341829,13.039109733384041,6.177040136709145,0
482,London,Rome,1433.7813071157893,11.655142000764487,7.168906535578947,0
483,Paris,Frankfurt,477.89165377032487,7.3101431689451335,2.3894582688516244,0
484,Paris,Amsterdam,429.8613896967422,8.92557938859923,2.1493069484837113,0
485,Paris,Berlin,877.4633259175432,14.952645263972402,4.387316629587716,0
486,Paris,Zurich,487.8773490475774,8.04778579071691,2.4393867452378872,0
487,Paris,Vienna,1033.4922772841828,9.392563484458089,5.167461386420914,0
488,Paris,Rome,1105.2801487141146,8.910556280795575,5.526400743570573,0
489,Frankfurt,Amsterdam,363.4216583446053,6.034400806055025,1.8171082917230266,0
490,Frankfurt,Berlin,423.5280249380463,7.1975665217807485,2.1176401246902317,0
491,Frankfurt,Zurich,304.1810276161854,5.815835618051253,1.520905138080927,0
492,Frankfurt,Vienna,597.6455836046576,9.988401672433548,2.9882279180232882,0
493,Frankfurt,Rome,958.7278338574287,14.1666520062738,4.793639169287143,0
494,Amsterdam,Berlin,576.0871999159892,8.220301545965299,2.8804359995799462,0
495,Amsterdam,Zurich,612.9263221594731,10.351675459142962,3.0646316107973655,0
496,Amsterdam,Vienna,935.4450575969296,15.795783757441797,4.677225287984648,0
497,Amsterdam,Rome,1295.9496221016386,11.360574691179021,6.4797481105081935,0
498,Berlin,Zurich,669.0830018616773,8.93219991720845,3.3454150093083865,0
499,Berlin,Vienna,523.5449953624505,9.453913746192024,2.617724976812253,0
500,Berlin,Rome,1182.5461961338704,9.081546250098311,5.912730980669352,0
501,Zurich,Vienna,592.0648666611066,7.963093299815192,2.9603243333055334,0
502,Zurich,Rome,684.1759092144201,16.13334924079208,3.4208795460721007,0
503,Vienna,Rome,764.1671614916593,10.247914388088502,3.8208358074582964,0
504,London,Paris,343.55606034104164,4.708681289783816,1.7177803017052082,0
505,London,Frankfurt,637.7668789118289,12.303977016461602,3.188834394559145,0
506,London,Amsterdam,357.8875011228778,19.52282172765303,1.789437505614389,1
507,London,Berlin,931.5694204688527,13.086199786895147,4.657847102344264,0
508,London,Zurich,776.2341438374208,10.103097661748318,3.881170719187104,0
509,London,Vienna,1235.408027341829,8.159248214086313,6.177040136709145,0
510,London,Rome,1433.7813071157893,14.074786963182667,7.168906535578947,0
511,Paris,Frankfurt,477.89165377032487,8.761967424046993,2.3894582688516244,0
512,Paris,Amsterdam,429.8613896967422,9.508085777868091,2.1493069484837113,0
513,Paris,Berlin,877.4633259175432,13.859816410756272,4.387316629587716,0
514,Paris,Zurich,487.8773490475774,7.157357195553927,2.4393867452378872,0
515,Paris,Vienna,1033.4922772841828,9.295449223626475,5.167461386420914,0
516,Paris,Rome,1105.2801487141146,9.81394592581977,5.526400743570573,0
517,Frankfurt,Amsterdam,363.4216583446053,7.169439791425625,1.8171082917230266,0
518,Frankfurt,Berlin,423.5280249380463,6.7052471179479625,2.1176401246902317,0
519,Frankfurt,Zurich,304.1810276161854,4.925151155944887,1.520905138080927,0
520,Frankfurt,Vienna,597.6455836046576,10.629288371581746,2.9882279180232882,0
521,Frankfurt,Rome,958.7278338574287,11.640855693901663,4.793639169287143,0
522,Amsterdam,Berlin,576.0871999159892,12.519527089560938,2.8804359995799462,0
523,Amsterdam,Zurich,612.9263221594731,10.12822876773596,3.0646316107973655,0
524,Amsterdam,Vienna,935.4450575969296,17.714076241956672,4.677225287984648,0
525,Amsterdam,Rome,1295.9496221016386,9.661038210213057,6.4797481105081935,0
526,Berlin,Zurich,669.0830018616773,51.71982526122315,3.3454150093083865,1
527,Berlin,Vienna,523.5449953624505,11.369519519562944,2.617724976812253,0
528,Berlin,Rome,1182.5461961338704,10.405959138498684,5.912730980669352,0
529,Zurich,Vienna,592.0648666611066,8.865904942207736,2.9603243333055334,0
530,Zurich,Rome,684.1759092144201,11.757937258017906,3.4208795460721007,0
531,Vienna,Rome,764.1671614916593,12.799128007264052,3.8208358074582964,0
532,London,Paris,343.55606034104164,5.938912193248987,1.7177803017052082,0
533,London,Frankfurt,637.7668789118289,10.516672810312148,3.188834394559145,0
534,London,Amsterdam,357.8875011228778,7.76796407293303,1.789437505614389,0
535,London,Berlin,931.5694204688527,11.904681365336279,4.657847102344264,0
536,London,Zurich,776.2341438374208,12.480996735505945,3.881170719187104,0
537,London,Vienna,1235.408027341829,8.878821994913688,6.177040136709145,0
538,London,Rome,1433.7813071157893,11.664074321752759,7.168906535578947,0
539,Paris,Frankfurt,477.89165377032487,16.84013628581101,2.3894582688516244,1
540,Paris,Amsterdam,429.8613896967422,10.056126429547735,2.1493069484837113,0
541,Paris,Berlin,877.4633259175432,9.904836428426556,4.387316629587716,0
542,Paris,Zurich,487.8773490475774,5.422436015883917,2.4393867452378872,0
543,Paris,Vienna,1033.4922772841828,8.666070651102446,5.167461386420914,0
544,Paris,Rome,1105.2801487141146,9.586758573643097,5.526400743570573,0
545,Frankfurt,Amsterdam,363.4216583446053,7.319970631714702,1.8171082917230266,0
546,Frankfurt,Berlin,423.5280249380463,8.037999576483147,2.1176401246902317,0
547,Frankfurt,Zurich,304.1810276161854,8.139672146186061,1.520905138080927,0
548,Frankfurt,Vienna,597.6455836046576,8.942758402228824,2.9882279180232882,0
549,Frankfurt,Rome,958.7278338574287,14.198188592795352,4.793639169287143,0
550,Amsterdam,Berlin,576.0871999159892,9.383021177897508,2.8804359995799462,0
551,Amsterdam,Zurich,612.9263221594731,7.589524066712839,3.0646316107973655,0
552,Amsterdam,Vienna,935.4450575969296,12.275397051691218,4.677225287984648,0
553,Amsterdam,Rome,1295.9496221016386,10.246428594629387,6.4797481105081935,0
554,Berlin,Zurich,669.0830018616773,10.240906713920086,3.3454150093083865,0
555,Berlin,Vienna,523.5449953624505,11.26687146491716,2.617724976812253,0
556,Berlin,Rome,1182.5461961338704,9.628414881620357,5.912730980669352,0
557,Zurich,Vienna,592.0648666611066,9.979744098766721,2.9603243333055334,0
558,Zurich,Rome,684.1759092144201,8.932554443066858,3.4208795460721007,0
559,Vienna,Rome,764.1671614916593,13.922065707435443,3.8208358074582964,0
560,London,Paris,343.55606034104164,8.032214674454686,1.7177803017052082,0
561,London,Frankfurt,637.7668789118289,6.309473226486424,3.188834394559145,0
562,London,Amsterdam,357.8875011228778,7.579903200101653,1.789437505614389,0
563,London,Berlin,931.5694204688527,14.676406390508546,4.657847102344264,0
564,London,Zurich,776.2341438374208,12.14128111057964,3.881170719187104,0
565,London,Vienna,1235.408027341829,10.112198004763501,6.177040136709145,0
566,London,Rome,1433.7813071157893,10.798825553545056,7.168906535578947,0
567,Paris,Frankfurt,477.89165377032487,8.5445529132757,2.3894582688516244,0
568,Paris,Amsterdam,429.8613896967422,9.308649431883925,2.1493069484837113,0
569,Paris,Berlin,877.4633259175432,11.64296422976343,4.387316629587716,0
570,Paris,Zurich,487.8773490475774,31.361701042284174,2.4393867452378872,1
571,Paris,Vienna,1033.4922772841828,8.700477835592814,5.167461386420914,0
572,Paris,Rome,1105.2801487141146,12.056706102222144,5.526400743570573,0
573,Frankfurt,Amsterdam,363.4216583446053,6.477026454544903,1.8171082917230266,0
574,Frankfurt,Berlin,423.5280249380463,6.985968940318819,2.1176401246902317,0
575,Frankfurt,Zurich,304.1810276161854,8.073205716262473,1.520905138080927,0
576,Frankfurt,Vienna,597.6455836046576,10.180374253988996,2.9882279180232882,0
577,Frankfurt,Rome,958.7278338574287,11.820938406980336,4.793639169287143,0
578,Amsterdam,Berlin,576.0871999159892,7.393725296775113,2.8804359995799462,0
579,Amsterdam,Zurich,612.9263221594731,8.375605189163178,3.0646316107973655,0
580,Amsterdam,Vienna,935.4450575969296,13.728322089554055,4.677225287984648,0
581,Amsterdam,Rome,1295.9496221016386,11.458771282838846,6.4797481105081935,0
582,Berlin,Zurich,669.0830018616773,7.416149836839973,3.3454150093083865,0
583,Berlin,Vienna,523.5449953624505,11.868250863096586,2.617724976812253,0
584,Berlin,Rome,1182.5461961338704,32.913128499618324,5.912730980669352,1
585,Zurich,Vienna,592.0648666611066,9.194646195319475,2.9603243333055334,0
586,Zurich,Rome,684.1759092144201,12.655223761782882,3.4208795460721007,0
587,Vienna,Rome,764.1671614916593,10.551536524643272,3.8208358074582964,0
588,London,Paris,343.55606034104164,5.597424280503134,1.7177803017052082,0
589,London,Frankfurt,637.7668789118289,9.970179825153789,3.188834394559145,0
590,London,Amsterdam,357.8875011228778,5.6177796432925415,1.789437505614389,0
591,London,Berlin,931.5694204688527,17.940417545071046,4.657847102344264,0
592,London,Zurich,776.2341438374208,13.560027698593446,3.881170719187104,0
593,London,Vienna,1235.408027341829,10.718332146190962,6.177040136709145,0
594,London,Rome,1433.7813071157893,11.577451457095792,7.168906535578947,0
595,Paris,Frankfurt,477.89165377032487,9.032403887261209,2.3894582688516244,0
596,Paris,Amsterdam,429.8613896967422,7.2075673858799885,2.1493069484837113,0
597,Paris,Berlin,877.4633259175432,7.4635973240142155,4.387316629587716,0
598,Paris,Zurich,487.8773490475774,9.778752779569777,2.4393867452378872,0
599,Paris,Vienna,1033.4922772841828,9.539702695982104,5.167461386420914,0
600,Paris,Rome,1105.2801487141146,6.907654757231231,5.526400743570573,0
601,Frankfurt,Amsterdam,363.4216583446053,7.136548231626456,1.8171082917230266,0
602,Frankfurt,Berlin,423.5280249380463,10.271300254313358,2.1176401246902317,0
603,Frankfurt,Zurich,304.1810276161854,5.591107628503666,1.520905138080927,0
604,Frankfurt,Vienna,597.6455836046576,17.893547975699818,2.9882279180232882,1
605,Frankfurt,Rome,958.7278338574287,12.832877217153593,4.793639169287143,0
606,Amsterdam,Berlin,576.0871999159892,9.54015262606264,2.8804359995799462,0
607,Amsterdam,Zurich,612.9263221594731,7.211759239492181,3.0646316107973655,0
608,Amsterdam,Vienna,935.4450575969296,14.653924267420393,4.677225287984648,0
609,Amsterdam,Rome,1295.9496221016386,13.245453488377114,6.4797481105081935,0
610,Berlin,Zurich,669.0830018616773,8.4994190612765,3.3454150093083865,0
611,Berlin,Vienna,523.5449953624505,7.688192554600582,2.617724976812253,0
612,Berlin,Rome,1182.5461961338704,10.18603990710961,5.912730980669352,0
613,Zurich,Vienna,592.0648666611066,8.922999129952663,2.9603243333055334,0
614,Zurich,Rome,684.1759092144201,8.728044993767165,3.4208795460721007,0
615,Vienna,Rome,764.1671614916593,10.169742782957922,3.8208358074582964,0
616,London,Paris,343.55606034104164,7.080380569115713,1.7177803017052082,0
617,London,Frankfurt,637.7668789118289,13.24865486002891,3.188834394559145,0
618,London,Amsterdam,357.8875011228778,5.944522309687207,1.789437505614389,0
619,London,Berlin,931.5694204688527,13.745350755749438,4.657847102344264,0
620,London,Zurich,776.2341438374208,13.96767363798739,3.881170719187104,0
621,London,Vienna,1235.408027341829,9.450944203552663,6.177040136709145,0
622,London,Rome,1433.7813071157893,13.878170192583813,7.168906535578947,0
623,Paris,Frankfurt,477.89165377032487,6.513518395985367,2.3894582688516244,0
624,Paris,Amsterdam,429.8613896967422,8.039126111634433,2.1493069484837113,0
625,Paris,Berlin,877.4633259175432,9.79432727385181,4.387316629587716,0
626,Paris,Zurich,487.8773490475774,7.381459302751981,2.4393867452378872,0
627,Paris,Vienna,1033.4922772841828,16.96028728462803,5.167461386420914,1
628,Paris,Rome,1105.2801487141146,8.88474189898004,5.526400743570573,0
629,Frankfurt,Amsterdam,363.4216583446053,6.036174431537839,1.8171082917230266,0
630,Frankfurt,Berlin,423.5280249380463,7.152513251493683,2.1176401246902317,0
631,Frankfurt,Zurich,304.1810276161854,5.256902026998073,1.520905138080927,0
632,Frankfurt,Vienna,597.6455836046576,10.614007446518952,2.9882279180232882,0
633,Frankfurt,Rome,958.7278338574287,12.898360918799469,4.793639169287143,0
634,Amsterdam,Berlin,576.0871999159892,12.719062853641798,2.8804359995799462,0
635,Amsterdam,Zurich,612.9263221594731,10.14411544758637,3.0646316107973655,0
636,Amsterdam,Vienna,935.4450575969296,15.470669098314016,4.677225287984648,0
637,Amsterdam,Rome,1295.9496221016386,9.160434245615766,6.4797481105081935,0
638,Berlin,Zurich,669.0830018616773,10.848390074448789,3.3454150093083865,0
639,Berlin,Vienna,523.5449953624505,8.077500152292496,2.617724976812253,0
640,Berlin,Rome,1182.5461961338704,23.713582986565715,5.912730980669352,1
641,Zurich,Vienna,592.0648666611066,7.811681732746459,2.9603243333055334,0
642,Zurich,Rome,684.1759092144201,11.935104368419454,3.4208795460721007,0
643,Vienna,Rome,764.1671614916593,9.313879740648112,3.8208358074582964,0
644,London,Paris,343.55606034104164,6.0337186087816805,1.7177803017052082,0
645,London,Frankfurt,637.7668789118289,14.634890473235822,3.188834394559145,0
646,London,Amsterdam,357.8875011228778,8.824809027922278,1.789437505614389,0
647,London,Berlin,931.5694204688527,10.667221995765964,4.657847102344264,0
648,London,Zurich,776.2341438374208,11.218209493612147,3.881170719187104,0
649,London,Vienna,1235.408027341829,11.935098038538223,6.177040136709145,0
650,London,Rome,1433.7813071157893,13.163217360956283,7.168906535578947,0
651,Paris,Frankfurt,477.89165377032487,8.228955777495424,2.3894582688516244,0
652,Paris,Amsterdam,429.8613896967422,9.41616903535032,2.1493069484837113,0
653,Paris,Berlin,877.4633259175432,10.84190954518752,4.387316629587716,0
654,Paris,Zurich,487.8773490475774,5.977412244360058,2.4393867452378872,0
655,Paris,Vienna,1033.4922772841828,9.737205021911043,5.167461386420914,0
656,Paris,Rome,1105.2801487141146,7.976138992843005,5.526400743570573,0
657,Frankfurt,Amsterdam,363.4216583446053,7.460043711660242,1.8171082917230266,0
658,Frankfurt,Berlin,423.5280249380463,8.786196140660884,2.1176401246902317,0
659,Frankfurt,Zurich,304.1810276161854,18.271855775246944,1.520905138080927,1
660,Frankfurt,Vienna,597.6455836046576,10.300468101986622,2.9882279180232882,0
661,Frankfurt,Rome,958.7278338574287,16.553205807109368,4.793639169287143,0
662,Amsterdam,Berlin,576.0871999159892,9.054361880956318,2.8804359995799462,0
663,Amsterdam,Zurich,612.9263221594731,9.489049160959564,3.0646316107973655,0
664,Amsterdam,Vienna,935.4450575969296,13.036153274093202,4.677225287984648,0
665,Amsterdam,Rome,1295.9496221016386,9.569404666039048,6.4797481105081935,0
666,Berlin,Zurich,669.0830018616773,9.033980189438115,3.3454150093083865,0
667,Berlin,Vienna,523.5449953624505,28.29406480368879,2.617724976812253,1
668,Berlin,Rome,1182.5461961338704,9.766167054035106,5.912730980669352,0
669,Zurich,Vienna,592.0648666611066,9.566819002912107,2.9603243333055334,0
670,Zurich,Rome,684.1759092144201,15.137757785007041,3.4208795460721007,0
671,Vienna,Rome,764.1671614916593,9.906897585021605,3.8208358074582964,0
672,London,Paris,343.55606034104164,4.440700755926109,1.7177803017052082,0
673,London,Frankfurt,637.7668789118289,10.10940175756195,3.188834394559145,0
674,London,Amsterdam,357.8875011228778,7.878118482343808,1.789437505614389,0
675,London,Berlin,931.5694204688527,10.130747539015521,4.657847102344264,0
676,London,Zurich,776.2341438374208,13.602449563694439,3.881170719187104,0
677,London,Vienna,1235.408027341829,13.174974458452477,6.177040136709145,0
678,London,Rome,1433.7813071157893,8.645308032320443,7.168906535578947,0
679,Paris,Frankfurt,477.89165377032487,10.818025411492599,2.3894582688516244,0
680,Paris,Amsterdam,429.8613896967422,6.56172241382863,2.1493069484837113,0
681,Paris,Berlin,877.4633259175432,16.04004205528792,4.387316629587716,0
682,Paris,Zurich,487.8773490475774,9.58051890556423,2.4393867452378872,0
683,Paris,Vienna,1033.4922772841828,9.99391737526013,5.167461386420914,0
684,Paris,Rome,1105.2801487141146,8.589855976329824,5.526400743570573,0
685,Frankfurt,Amsterdam,363.4216583446053,6.813494991465966,1.8171082917230266,0
686,Frankfurt,Berlin,423.5280249380463,8.530979935324027,2.1176401246902317,0
687,Frankfurt,Zurich,304.1810276161854,6.609126611179172,1.520905138080927,0
688,Frankfurt,Vienna,597.6455836046576,12.306330148656514,2.9882279180232882,0
689,Frankfurt,Rome,958.7278338574287,11.387775555580577,4.793639169287143,0
690,Amsterdam,Berlin,576.0871999159892,9.300207282076084,2.8804359995799462,0
691,Amsterdam,Zurich,612.9263221594731,10.946009737001148,3.0646316107973655,0
692,Amsterdam,Vienna,935.4450575969296,8.396004866629852,4.677225287984648,0
693,Amsterdam,Rome,1295.9496221016386,11.942633661276792,6.4797481105081935,0
694,Berlin,Zurich,669.0830018616773,13.890850650733514,3.3454150093083865,0
695,Berlin,Vienna,523.5449953624505,11.722272604900319,2.617724976812253,0
696,Berlin,Rome,1182.5461961338704,8.67546852206585,5.912730980669352,0
697,Zurich,Vienna,592.0648666611066,11.371272174820145,2.9603243333055334,0
698,Zurich,Rome,684.1759092144201,11.230570706715802,3.4208795460721007,0
699,Vienna,Rome,764.1671614916593,13.131668971341592,3.8208358074582964,0
700,London,Paris,343.55606034104164,5.599537019735182,1.7177803017052082,0
701,London,Frankfurt,637.7668789118289,8.475704740214443,3.188834394559145,0
702,London,Amsterdam,357.8875011228778,7.807350223413122,1.789437505614389,0
703,London,Berlin,931.5694204688527,14.622956585904715,4.657847102344264,0
704,London,Zurich,776.2341438374208,11.676635381168229,3.881170719187104,0
705,London,Vienna,1235.408027341829,10.157973066132238,6.177040136709145,0
706,London,Rome,1433.7813071157893,14.174275458037346,7.168906535578947,0
707,Paris,Frankfurt,477.89165377032487,8.952685631443646,2.3894582688516244,0
708,Paris,Amsterdam,429.8613896967422,7.6294010291993475,2.1493069484837113,0
709,Paris,Berlin,877.4633259175432,11.417648443463333,4.387316629587716,0
710,Paris,Zurich,487.8773490475774,6.224161639338446,2.4393867452378872,0
711,Paris,Vienna,1033.4922772841828,8.207199179573786,5.167461386420914,0
712,Paris,Rome,1105.2801487141146,9.787755594918316,5.526400743570573,0
713,Frankfurt,Amsterdam,363.4216583446053,5.697558398906268,1.8171082917230266,0
714,Frankfurt,Berlin,423.5280249380463,6.901309410553904,2.1176401246902317,0
715,Frankfurt,Zurich,304.1810276161854,8.486155770607633,1.520905138080927,0
716,Frankfurt,Vienna,597.6455836046576,56.32342833229176,2.9882279180232882,1
717,Frankfurt,Rome,958.7278338574287,11.61477409204299,4.793639169287143,0
718,Amsterdam,Berlin,576.0871999159892,8.336664716356017,2.8804359995799462,0
719,Amsterdam,Zurich,612.9263221594731,9.309969203315989,3.0646316107973655,0
720,Amsterdam,Vienna,935.4450575969296,12.79392178062368,4.677225287984648,0
721,Amsterdam,Rome,1295.9496221016386,12.145921486750304,6.4797481105081935,0
722,Berlin,Zurich,669.0830018616773,9.379504200820152,3.3454150093083865,0
